img_idx,illum,occ,time,gt_bbox,pred_bbox,mse
644,0,0,0.08928108215332031,[367. 120. 599. 463.],[370.5315246582031 155.62515258789062 599.1242065429688 446.5498962402344],39.398534291193606
645,0,0,0.16109299659729004,[413. 280. 524. 443.],[411.2721252441406 285.5774230957031 522.6844482421875 435.57452392578125],9.537377570207514
646,0,0,0.22581863403320312,[370. 187. 575. 467.],[380.9417724609375 208.58993530273438 564.8234252929688 462.4623107910156],26.645843711324055
647,0,0,0.12964963912963867,[228. 138. 770. 956.],[220.35833740234375 190.27252197265625 747.6603393554688 911.4071044921875],72.65258652052074
648,0,0,0.11127948760986328,[386.  80. 740. 608.],[381.263916015625 122.0243148803711 727.9946899414062 581.154541015625],51.509995829512214
649,0,0,0.09723043441772461,[562.  76. 676. 228.],[566.9365234375 87.96719360351562 667.28955078125 224.45733642578125],16.000168036165462
650,0,0,0.12446308135986328,[406. 157. 644. 462.],[411.6653747558594 166.49591064453125 638.9927368164062 464.8065185546875],12.458652458465531
651,0,0,0.12949681282043457,[395. 283. 570. 497.],[406.3555908203125 289.3028259277344 562.1264038085938 503.3433837890625],16.45925552491224
652,0,0,0.11258864402770996,[498. 251. 601. 396.],[495.4556884765625 255.2827911376953 599.4258422851562 389.8780822753906],8.048084877503895
653,0,0,0.16167759895324707,[482. 166. 608. 350.],[480.54541015625 183.3528594970703 602.5919189453125 344.9286804199219],18.926256558441704
654,0,0,0.11982250213623047,[476. 188. 626. 402.],[480.01373291015625 202.7093505859375 619.5283813476562 396.011474609375],17.613044338490013
655,0,0,0.09308314323425293,[453. 153. 564. 324.],[452.5234069824219 177.02487182617188 557.7733154296875 320.3257141113281],25.09369611472675
656,0,0,0.11618542671203613,[348. 249. 527. 498.],[351.495849609375 246.90292358398438 535.4541015625 490.5963439941406],11.954273272271251
657,0,0,0.12083649635314941,[347. 266. 726. 771.],[351.6973571777344 272.8065490722656 715.7838745117188 770.9906616210938],13.143956098755165
658,0,0,0.11501431465148926,[343. 268. 825. 955.],[344.6858215332031 299.0167541503906 798.6397705078125 925.1991577148438],50.47606296110201
659,0,1,0.27085185050964355,[323. 231. 724. 793.],[320.2278137207031 256.1648864746094 723.4644775390625 785.9187622070312],26.294243496131187
660,0,0,0.1351616382598877,[272. 330. 738. 969.],[290.6758117675781 313.6567687988281 728.3292236328125 950.764404296875],32.27921959194414
661,0,0,0.11533999443054199,[441.  87. 570. 261.],[447.9971923828125 116.45655822753906 568.055419921875 262.177978515625],30.361464867789287
662,0,0,0.30236053466796875,[267.  99. 808. 949.],[254.93099975585938 247.7768096923828 799.2312622070312 930.3142700195312],150.68592215771648
663,0,0,0.17523789405822754,[303. 170. 752. 786.],[292.9326477050781 207.84927368164062 717.0189819335938 789.019287109375],52.599494484917635
664,0,0,0.2682156562805176,[515. 165. 623. 303.],[515.2638549804688 164.87782287597656 616.5916137695312 300.53875732421875],6.870929797945918
665,0,0,0.17824697494506836,[379. 152. 712. 611.],[372.9151916503906 167.3220977783203 705.690185546875 598.156494140625],21.830276548237983
666,0,0,0.13252592086791992,[474.  90. 579. 264.],[474.1058654785156 102.90110778808594 577.9096069335938 252.88194274902344],17.06604651741616
667,0,0,0.13657355308532715,[446. 184. 624. 434.],[448.3070373535156 200.61190795898438 617.05517578125 431.87689208984375],18.27610675214471
668,0,0,0.11935544013977051,[419. 123. 561. 334.],[421.9460754394531 140.8445587158203 563.6636962890625 331.5552978515625],18.44395518245064
669,0,0,0.10947489738464355,[315. 161. 569. 494.],[328.2778625488281 185.7393341064453 570.0621948242188 491.7513122558594],28.18725137914561
670,0,0,0.10215330123901367,[435. 190. 820. 709.],[431.4320983886719 202.87811279296875 811.9864501953125 712.0946044921875],15.886134471664821
671,0,0,0.1483292579650879,[204.  94. 562. 590.],[218.943115234375 106.99942016601562 558.4169311523438 576.5264892578125],24.22097214496789
672,0,0,0.1747303009033203,[410. 108. 607. 421.],[408.5175476074219 140.44952392578125 605.7962036132812 413.0904846191406],33.45413019952601
673,0,0,0.12450957298278809,[562. 126. 724. 372.],[562.8489379882812 145.17245483398438 719.5853881835938 359.3031311035156],23.43081298916416
674,0,0,0.16515421867370605,[570.  70. 726. 294.],[570.8800659179688 86.56047821044922 703.0410766601562 290.44561767578125],28.544171895682563
675,0,0,0.16538453102111816,[338. 113. 757. 700.],[350.8662109375 144.68350219726562 759.5953979492188 703.598388671875],34.482868020526766
676,0,0,0.19182419776916504,[450. 147. 627. 375.],[468.4759521484375 145.51327514648438 622.2353515625 379.7371826171875],19.71582948959967
677,1,0,0.10997271537780762,[473. 112. 501. 151.],[475.4227294921875 110.8216323852539 499.59136962890625 148.0234375],4.254683568324613
679,0,0,0.16625642776489258,[498. 186. 574. 298.],[503.36773681640625 184.42135620117188 577.3271484375 290.5456848144531],9.896537090539045
682,0,0,0.06658506393432617,[590. 330. 676. 446.],[579.4915161132812 340.4144592285156 664.974853515625 442.30413818359375],18.817609948868053
683,0,2,0.14238262176513672,[378. 322. 514. 500.],[382.0462646484375 341.6379699707031 509.0895690917969 518.6998901367188],27.853551748475823
684,0,0,0.15193462371826172,[455. 108. 627. 352.],[445.69464111328125 134.1375274658203 622.5469970703125 354.8914794921875],28.24800762501124
685,0,0,0.23627138137817383,[592. 200. 682. 312.],[606.1294555664062 198.82415771484375 690.505126953125 310.0584411621094],16.647250670677565
686,0,0,0.10102367401123047,[444. 102. 592. 282.],[436.6326904296875 85.90838623046875 596.7852783203125 303.29620361328125],28.100613177540666
687,0,0,0.16924047470092773,[510. 149. 621. 336.],[498.93365478515625 165.08834838867188 623.4750366210938 338.7218322753906],19.87040833753774
688,0,0,0.16197586059570312,[410. 260. 685. 574.],[402.22662353515625 233.227294921875 674.05029296875 561.5922241210938],32.41993376297707
689,0,0,0.13377737998962402,[475. 152. 585. 298.],[473.6152648925781 164.8733367919922 574.56982421875 301.7779846191406],17.049986102282418
690,0,0,0.20996713638305664,[457. 257. 639. 517.],[457.5556335449219 267.36712646484375 636.5028076171875 508.58489990234375],13.595437441460172
691,0,1,0.16932368278503418,[331. 215. 761. 740.],[363.7034912109375 253.91888427734375 758.0128784179688 765.7648315429688],57.069670846786344
692,0,0,0.1799755096435547,[467. 214. 603. 382.],[445.31201171875 195.9911346435547 593.1179809570312 393.8423156738281],32.1338265383755
693,0,0,0.09757304191589355,[328.  54. 396. 174.],[318.97344970703125 75.83187103271484 395.9798889160156 174.568115234375],23.631173528959913
694,0,0,0.08539605140686035,[540. 206. 686. 382.],[534.8683471679688 217.10166931152344 677.2285766601562 399.2340087890625],22.88077465120346
695,0,0,0.16718459129333496,[438. 191. 727. 587.],[409.4902648925781 172.4379425048828 710.94189453125 569.4988403320312],41.49106307768739
696,0,2,0.13984417915344238,[570. 222. 686. 368.],[521.2461547851562 251.6526336669922 579.6466064453125 329.6603088378906],126.63803672525073
697,0,0,0.30515575408935547,[426. 252. 672. 612.],[418.02105712890625 286.0921325683594 657.4270629882812 593.87353515625],42.03422716403853
698,0,0,0.09343266487121582,[430. 204. 498. 272.],[428.4344482421875 196.76809692382812 496.7173156738281 274.502685546875],7.9158125569443625
699,0,0,0.1350998878479004,[352.   2. 640. 446.],[374.5462341308594 15.9876708984375 649.1112060546875 441.17681884765625],28.465149970548577
700,0,0,0.12976789474487305,[438. 156. 642. 408.],[454.1158447265625 161.65921020507812 628.7991943359375 401.2106018066406],22.629721814557705
701,0,0,0.08065319061279297,[428. 128. 704. 546.],[436.9812927246094 124.86956787109375 710.0899658203125 527.389404296875],21.7693633447687
702,0,0,0.15036654472351074,[449. 130. 611. 347.],[459.8885803222656 149.1905517578125 615.123046875 339.0375061035156],23.816785735877726
703,0,0,0.19193291664123535,[464. 148. 638. 372.],[464.87286376953125 138.73130798339844 640.5267333984375 377.449462890625],11.079330770486651
704,0,1,0.11307072639465332,[438. 111. 624. 404.],[424.9020080566406 129.54965209960938 634.37451171875 394.15435791015625],26.836805836921677
705,0,0,0.09271740913391113,[448. 194. 540. 312.],[450.5030212402344 200.65464782714844 527.16796875 296.4456481933594],21.38102755150362
706,0,0,0.10340070724487305,[692. 310. 774. 430.],[683.693603515625 316.7485656738281 771.177490234375 429.0668029785156],11.107510039048554
707,0,0,0.10437655448913574,[346. 176. 616. 550.],[339.49639892578125 193.7317657470703 607.011962890625 539.0137939453125],23.626127020675852
708,0,0,0.10400581359863281,[560. 242. 632. 352.],[560.4925537109375 237.4018096923828 646.7279052734375 350.9894714355469],15.469916773730452
709,0,0,0.14118099212646484,[  56.  185.  677. 1047.],[-132.7536163330078 70.24459838867188 651.2604370117188 1067.88916015625],223.3732571115591
710,1,0,0.25371527671813965,[415. 208. 535. 377.],[418.3604431152344 214.86976623535156 534.1834716796875 366.57940673828125],12.951515296796474
711,0,0,0.15256094932556152,[366. 112. 672. 530.],[373.8186950683594 114.99107360839844 657.34228515625 523.5638427734375],18.06519410879846
712,0,0,0.09147214889526367,[242.   0. 734. 648.],"[256.43255615234375 -121.65020751953125 795.9830322265625
 629.9776611328125]",138.46939246229977
713,0,0,0.11881041526794434,[443. 406. 786. 877.],[434.8587646484375 434.0499267578125 781.7445068359375 872.5482788085938],29.849709342028355
714,0,0,0.16687679290771484,[392. 258. 744. 758.],[429.7643127441406 260.00567626953125 757.5770874023438 739.1470947265625],44.383954239291384
715,0,0,0.13776278495788574,[310. 171. 672. 717.],[299.45263671875 197.8325958251953 673.7752075195312 716.4791259765625],28.89044379012967
716,0,0,0.10118556022644043,[380. 159. 620. 449.],[377.4308166503906 147.54156494140625 613.1721801757812 444.35894775390625],14.354613424919767
717,0,0,0.10876989364624023,[110. 108. 320. 348.],[127.51518249511719 108.20853424072266 328.81298828125 350.1372985839844],19.724652393625718
718,0,2,0.1127321720123291,[294. 235. 639. 574.],[418.319580078125 226.69284057617188 664.4217529296875 564.3748779296875],127.5275475549527
719,0,0,0.20188069343566895,[259. 225. 440. 508.],[244.743408203125 226.20748901367188 441.16607666015625 492.6269836425781],21.03325476676835
721,0,0,0.14117670059204102,[438. 610. 573. 781.],[433.52410888671875 613.07421875 570.1566772460938 776.2088623046875],7.779711233659449
722,0,0,0.09092473983764648,[130.  80. 292. 222.],[238.81777954101562 238.193359375 384.2639465332031 419.9844665527344],290.82113561541144
723,0,0,0.13136601448059082,[416. 154. 548. 342.],[411.3450927734375 146.2438507080078 554.6412963867188 339.63592529296875],11.468290197071363
724,0,0,0.19990992546081543,[338. 121. 667. 544.],[346.0959777832031 122.55270385742188 644.59326171875 527.1174926757812],29.241010917745392
725,0,0,0.10774731636047363,[368.  64. 616. 408.],[364.6269226074219 66.93452453613281 607.5914916992188 404.8275451660156],10.037757063580745
726,0,0,0.08535408973693848,[494. 190. 674. 420.],[492.93316650390625 170.0028533935547 672.875 417.77227783203125],20.180494968303286
727,0,0,0.07259798049926758,[254. 186. 400. 388.],[264.8003234863281 206.75758361816406 402.76226806640625 387.3498840332031],23.57068180421126
728,0,0,0.2295982837677002,[406.  76. 554. 282.],[406.4494323730469 67.08418273925781 560.86376953125 276.7908935546875],12.407252275246238
729,0,0,0.1464250087738037,[ 286.  470.  744. 1096.],[275.50970458984375 468.6466064453125 738.842529296875 1079.4814453125],20.281521760551794
730,0,0,0.1486961841583252,[320. 124. 543. 422.],[317.67596435546875 133.88589477539062 534.4342041015625 422.4352111816406],13.292641774059105
731,0,0,0.07131481170654297,[430.  82. 592. 298.],[433.2259521484375 79.34574127197266 592.3092041015625 293.1201477050781],6.431206905083619
732,0,1,0.11517810821533203,[396. 120. 640. 472.],[396.6701965332031 145.49844360351562 633.5598754882812 457.98797607421875],29.806573231720066
733,0,1,0.10384178161621094,[428.  42. 546. 212.],[426.1446533203125 46.909305572509766 553.414794921875 222.3766632080078],13.791226035852981
734,0,0,0.2745349407196045,[650. 108. 750. 246.],[654.2387084960938 123.70761108398438 744.9406127929688 241.7734375],17.55439902581811
735,0,0,0.1394517421722412,[351. 186. 663. 648.],[367.9163513183594 180.32855224609375 664.082763671875 604.067626953125],47.42946384105948
736,0,0,0.13401508331298828,[538. 174. 735. 418.],[552.0137939453125 189.03634643554688 712.22265625 399.4205017089844],35.86757978903758
737,0,0,0.09534287452697754,[486. 150. 588. 308.],[483.1803894042969 156.18002319335938 588.0842895507812 306.1770935058594],7.033703391287701
738,0,0,0.10563087463378906,[408. 157. 739. 680.],[394.99432373046875 201.95323181152344 730.076171875 688.5174560546875],48.39547945393748
739,1,0,0.19544768333435059,[360. 444. 595. 765.],[355.06927490234375 461.2903747558594 581.822998046875 751.1541748046875],26.241367437664657
740,0,0,0.10916590690612793,[344. 228. 560. 551.],[331.17987060546875 214.52626037597656 557.9923095703125 526.2327880859375],31.037767058956444
741,0,0,0.3824787139892578,[425.  67. 568. 257.],[420.59259033203125 75.52535247802734 567.68017578125 256.7698669433594],9.605318506461364
742,0,0,0.10661745071411133,[286. 334. 705. 939.],[240.6346893310547 344.62677001953125 700.2752685546875 924.877197265625],48.91539938958207
743,0,0,0.12994933128356934,[212. 350. 416. 650.],[203.2412109375 358.991455078125 402.0036315917969 622.8186645507812],33.04975000940872
744,0,1,0.10954642295837402,[442. 132. 634. 362.],[445.5126647949219 133.48695373535156 617.4491577148438 359.697998046875],17.139995295007143
745,0,0,0.08472704887390137,[452. 160. 534. 252.],[455.2790832519531 161.82472229003906 530.160400390625 254.0609893798828],5.750843485377365
746,0,1,0.16904282569885254,[272. 426. 330. 516.],[281.1923522949219 450.0574645996094 324.50982666015625 520.8718872070312],26.779436736701157
747,0,0,0.13183808326721191,[488. 202. 684. 482.],[481.9536437988281 185.30999755859375 673.6763305664062 476.64886474609375],21.22091901603963
748,0,0,0.17340636253356934,[200. 176. 705. 839.],[201.09776306152344 183.21731567382812 712.3663330078125 866.1600952148438],29.072811410943675
749,0,0,0.20196175575256348,[367. 305. 527. 503.],[383.8841552734375 310.66986083984375 531.3019409179688 494.7441101074219],20.09697576305471
750,0,0,0.27222514152526855,[391. 308. 560. 542.],[401.8644714355469 318.98529052734375 559.687744140625 533.712890625],17.53530818260373
751,0,0,0.13693952560424805,[190. 353. 708. 979.],[191.5555877685547 348.690673828125 678.765380859375 972.8931274414062],30.21501272721206
752,0,0,0.10673093795776367,[276. 238. 468. 476.],[284.2125244140625 220.6270294189453 468.1066589355469 468.5628967285156],20.605522203065366
753,0,0,0.18973422050476074,[518. 174. 698. 494.],[489.7076416015625 178.5436553955078 708.474853515625 489.5317077636719],30.834891596725225
754,0,0,0.2943563461303711,[542. 128. 709. 396.],[540.85009765625 147.51461791992188 710.4207153320312 386.8075866699219],21.648590781996976
755,0,0,0.19584393501281738,[330. 259. 672. 678.],[322.4805908203125 216.51040649414062 683.7448120117188 675.0303344726562],44.818150265708674
756,0,0,0.21197056770324707,[287.  90. 410. 234.],[283.8967590332031 92.31144714355469 393.3104248046875 225.4276885986328],19.15722671363091
758,0,0,0.10320234298706055,[638.  64. 720. 178.],[641.9921875 72.85718536376953 723.62744140625 176.57421875],10.467973869472448
759,0,0,0.1926898956298828,[226. 215. 596. 701.],[215.78091430664062 235.43423461914062 583.7832641601562 712.6115112304688],28.391257184459658
760,0,0,0.1617259979248047,[391.  99. 680. 477.],[399.1842346191406 101.58232116699219 671.0283203125 422.89923095703125],55.507065553552565
761,0,0,0.4657773971557617,[436. 188. 557. 346.],[433.3645324707031 193.6731414794922 551.9622802734375 351.7020568847656],9.84998964998507
762,0,0,0.07486224174499512,[304.   6. 730. 480.],[292.0277099609375 -175.96693420410156 732.4171752929688 464.8407897949219],183.0053148486621
763,1,0,0.4015655517578125,[359. 205. 504. 429.],[347.44036865234375 212.2661895751953 502.74603271484375 424.7780456542969],14.346425348700551
764,0,0,0.13794541358947754,[445. 180. 641. 448.],[464.373046875 167.81686401367188 645.7164306640625 428.4302673339844],30.47889273760677
765,0,1,0.20579028129577637,[523. 125. 714. 353.],[528.3772583007812 131.88018798828125 710.8731079101562 353.9965515136719],9.328583099717747
766,0,0,0.07245850563049316,[280.  92. 620. 530.],[284.6740417480469 111.27970886230469 592.9254760742188 525.2992553710938],33.892192108974115
767,0,0,0.0968787670135498,[550. 216. 640. 340.],[541.6927490234375 229.33384704589844 632.164794921875 339.13385009765625],17.5767616499917
769,0,0,0.14119315147399902,[346. 119. 480. 314.],[342.3197937011719 116.32225799560547 477.5480041503906 313.1844482421875],5.2337012677650705
770,0,0,0.13997411727905273,[418.  16. 676. 326.],[424.70404052734375 35.34129333496094 669.6752319335938 319.785888671875],22.308017795255488
771,0,0,0.18344426155090332,[328. 267. 850. 972.],[303.6879577636719 212.4251708984375 841.7302856445312 961.5328979492188],61.21630313918238
772,0,0,0.18147730827331543,[416. 187. 668. 473.],"[422.75311279296875 179.50401306152344 663.0733032226562
 479.14007568359375]",12.797156837068068
774,0,0,0.08870482444763184,[306. 168. 514. 464.],[301.8160095214844 181.64340209960938 492.9227294921875 449.9420166015625],29.077937108161265
775,0,0,0.10888051986694336,[410.  58. 608. 402.],[383.7894287109375 65.53132629394531 613.5128173828125 389.1319885253906],30.65439279861563
776,1,0,0.10337972640991211,[380.  58. 482. 188.],[395.8388366699219 63.991119384765625 479.2010498046875 183.0215301513672],17.87124905451665
777,0,0,0.07950329780578613,[306.  94. 704. 610.],[313.93658447265625 144.43455505371094 677.330078125 617.139892578125],58.04219599053068
778,0,0,0.21187949180603027,[650. 149. 816. 384.],[645.1959838867188 160.00381469726562 816.596435546875 392.25030517578125],14.580321655008982
779,1,0,0.15514802932739258,[243. 158. 471. 471.],[249.9701385498047 401.35784912109375 294.4772644042969 449.5373840332031],301.4839060821941
780,0,1,0.1005251407623291,[436. 160. 510. 252.],[446.243408203125 164.39414978027344 510.4190979003906 256.5892028808594],12.061193557816965
781,0,0,0.11363554000854492,[180. 126. 468. 506.],[172.10238647460938 112.8322525024414 447.0304870605469 493.1895446777344],28.97568139039269
782,0,0,0.11580061912536621,[266. 234. 355. 342.],"[247.21775817871094 226.1820831298828 348.51641845703125
 351.41998291015625]",23.33806632249989
783,0,0,0.2137448787689209,[294. 120. 669. 585.],[240.59262084960938 92.71278381347656 662.745361328125 553.355224609375],68.09884455233045
784,0,0,0.18346786499023438,[383. 189. 479. 312.],[505.3283996582031 258.5766906738281 878.5521850585938 801.33544921875],647.2219740516164
786,0,0,0.12602567672729492,[339. 757. 420. 856.],[343.91693115234375 744.832763671875 420.43597412109375 841.6273803710938],19.4674117502255
787,0,0,0.09086060523986816,[112.  72. 594. 722.],[148.12811279296875 160.3377227783203 597.1797485351562 720.4137573242188],95.50612946933899
788,0,0,0.10140538215637207,[480.  56. 686. 340.],[487.82305908203125 87.5628890991211 677.2841796875 325.8785095214844],36.50750934724203
789,0,0,0.17497777938842773,[ 297.  456.  697. 1018.],[276.314208984375 439.1231689453125 708.5197143554688 1041.0238037109375],37.088121178376625
790,0,0,0.15772438049316406,[178. 125. 381. 386.],"[189.90321350097656 121.73455810546875 376.25885009765625
 377.15582275390625]",15.907469188189777
791,0,0,0.21535468101501465,[472. 208. 606. 434.],[456.97686767578125 215.9563751220703 600.2073974609375 427.4618835449219],19.112813002533205
793,0,0,0.18671131134033203,[486. 118. 567. 290.],[276.6354675292969 1158.16748046875 414.1589050292969 1343.093505859375],1502.7136211788381
794,0,0,0.09684062004089355,[302.  78. 504. 368.],"[291.54241943359375 68.99542999267578 507.81304931640625
 369.15277099609375]",14.363547555477432
795,0,0,0.1383986473083496,[481.  98. 597. 245.],[480.59710693359375 103.17133331298828 590.0558471679688 241.4041290283203],9.383845568665164
796,0,0,0.14840936660766602,[456. 420. 652. 660.],[452.13922119140625 392.94842529296875 668.3898315429688 683.046875],39.32528871364453
797,0,0,0.14435791969299316,[263. 399. 725. 876.],[291.0574645996094 382.4405822753906 695.2384033203125 880.0398559570312],44.311496343662185
798,0,0,0.10110259056091309,[428. 252. 699. 563.],[435.72686767578125 226.49618530273438 709.1637573242188 564.3477172851562],28.55288694716901
799,0,0,0.14156532287597656,[470. 170. 544. 285.],[458.6446838378906 178.54074096679688 532.647705078125 292.63397216796875],19.72408660642959
800,0,0,0.07081127166748047,[384. 222. 504. 342.],[388.3892517089844 230.25575256347656 503.7882995605469 369.8104248046875],29.3408848852146
801,0,0,0.08298945426940918,[428.  94. 670. 428.],[432.6540222167969 92.6141128540039 670.2696533203125 432.3807373046875],6.545546441796311
802,0,0,0.13652729988098145,[ 89. 251. 569. 946.],[65.05043029785156 243.54269409179688 556.9378051757812 917.5213623046875],39.82113319940646
803,0,1,0.1227118968963623,[508. 171. 700. 418.],[511.7269287109375 169.94908142089844 692.0674438476562 410.3753356933594],11.66427796202394
804,0,0,0.10822010040283203,[435. 384. 555. 603.],[398.8836364746094 390.2574768066406 553.9774780273438 599.371826171875],36.84775334800573
805,0,2,0.15503978729248047,[560. 210. 648. 302.],[871.0692138671875 158.46937561035156 921.0948486328125 233.0100555419922],422.80003530278333
806,0,0,0.07786011695861816,[578. 260. 778. 528.],[581.6914672851562 241.35073852539062 803.7066650390625 533.552490234375],32.45126591520146
807,0,0,0.09701347351074219,[546. 271. 593. 357.],[494.8291320800781 16.339004516601562 583.7568359375 122.25956726074219],350.22733643845373
808,0,0,0.13109183311462402,[464. 429. 690. 728.],[469.25469970703125 410.23382568359375 722.8768310546875 761.2581787109375],50.66333623886154
810,0,0,0.13376975059509277,[444. 165. 762. 664.],[436.52117919921875 185.2669677734375 748.8045043945312 653.0094604492188],27.597025332288705
811,0,0,0.2059488296508789,[358. 250. 385. 288.],[754.71142578125 629.1642456054688 780.95751953125 658.5609741210938],771.5201055746186
812,0,0,0.12394571304321289,[248.  75. 726. 687.],[220.87132263183594 41.5433464050293 703.7596435546875 675.9688720703125],49.71551109800127
813,0,1,0.09049034118652344,[720.  28. 802. 132.],[712.0321655273438 25.70827865600586 804.2958984375 132.62249755859375],8.625371049870129
814,0,0,0.07757925987243652,[412. 150. 652. 446.],[434.87127685546875 182.89492797851562 640.1409912109375 446.9803771972656],41.794363502979806
816,0,0,0.10456061363220215,[665.  83. 704. 141.],[666.3522338867188 94.45243835449219 701.2058715820312 140.5904083251953],11.872733455443361
818,0,0,0.07814979553222656,[416.  22. 742. 488.],[402.7750244140625 26.01797866821289 746.9337158203125 488.2060241699219],14.677470135587079
819,0,1,0.12694191932678223,[242.  22. 718. 616.],[212.16607666015625 -42.36538314819336 736.6135864257812 673.65673828125],93.29378649472855
820,0,0,0.10510087013244629,[473. 554. 593. 719.],[472.38232421875 860.3806762695312 1045.684814453125 1456.3514404296875],917.8671953256317
821,0,0,0.11728119850158691,[362.  96. 480. 254.],[358.5225830078125 93.41771697998047 478.50396728515625 255.12066650390625],4.717480453578559
822,0,0,0.07898664474487305,[106. 196. 200. 316.],[104.56871032714844 194.93972778320312 202.5201873779297 316.0914306640625],3.0874700464182507
823,0,0,0.14609575271606445,[314. 160. 884. 824.],[289.5047912597656 181.30032348632812 870.41845703125 873.7341918945312],60.92345348602569
824,0,1,0.10155487060546875,[526. 158. 639. 308.],[530.4981689453125 173.78335571289062 642.38427734375 304.9053649902344],17.040479465182237
825,0,0,0.13405680656433105,[209. 161. 346. 364.],[209.83509826660156 162.38890075683594 347.5837097167969 347.9993591308594],16.16029328686551
826,0,1,0.08156919479370117,[ 74. 124. 156. 232.],[871.2876586914062 146.11878967285156 977.2312622070312 267.20391845703125],1145.3457789938807
827,0,0,0.08005523681640625,[364.  66. 542. 316.],[352.3646240234375 50.46966552734375 527.4644775390625 315.88519287109375],24.245986406781
828,0,0,0.20606040954589844,[617. 458. 704. 575.],[621.6883544921875 463.87664794921875 699.91650390625 557.3275756835938],19.634285842124488
829,0,0,0.12677502632141113,[170. 172. 452. 478.],[187.11322021484375 183.95614624023438 458.18994140625 469.219970703125],23.477990291044907
830,0,0,0.09261918067932129,[528. 104. 722. 364.],[544.0882568359375 122.62586212158203 726.816162109375 355.7650146484375],26.39630938209928
831,0,0,0.2215867042541504,[491. 351. 663. 584.],[498.0413513183594 351.3174133300781 666.99658203125 583.6752319335938],8.109224490673583
832,0,0,0.10110664367675781,[249.   0. 279.  35.],"[250.62144470214844 -13.847328186035156 282.4197082519531
 33.95941925048828]",14.392873015441344
833,0,0,0.1342766284942627,[617. 173. 901. 550.],[600.3695678710938 174.19894409179688 882.8778076171875 542.3850708007812],25.7761467872565
834,0,2,0.27153587341308594,[216. 179. 669. 846.],[223.25390625 248.07911682128906 703.5927124023438 832.529541015625],78.75692066919635
835,0,0,0.14408564567565918,[214.  14. 306. 120.],[211.28382873535156 0.418365478515625 303.1822204589844 119.01190948486328],14.168789186869406
836,0,0,0.12218499183654785,[194.  88. 260. 178.],[198.40652465820312 86.10717010498047 265.4342041015625 177.1239776611328],7.300565315813896
837,0,1,0.1416454315185547,[ 194.  142.  824. 1020.],[188.31520080566406 135.46429443359375 840.85205078125 1040.0172119140625],27.562887683930917
838,0,0,0.10565352439880371,[462. 252. 528. 300.],[481.5750732421875 263.1565246582031 514.8546142578125 299.2386779785156],26.096595801318664
839,0,0,0.13579845428466797,[306. 126. 364. 208.],[812.5886840820312 307.4355773925781 876.6476440429688 390.78485107421875],765.3553895470868
840,0,0,0.16068696975708008,[250. 122. 304. 190.],"[248.21542358398438 120.05498504638672 299.1788635253906
 186.67031860351562]",6.426346649791116
841,0,0,0.22418665885925293,[484. 224. 548. 302.],[488.93560791015625 234.0142822265625 544.1111450195312 302.8959655761719],11.856307238294903
842,0,0,0.13849282264709473,[257. 761. 368. 921.],[263.8592834472656 767.2008666992188 366.91534423828125 903.4629516601562],19.855101607064576
843,0,1,0.08585119247436523,[522. 184. 738. 460.],[520.0017700195312 203.4157257080078 735.7513427734375 446.77447509765625],23.68405151338187
844,0,0,0.10790061950683594,[850. 339. 873. 366.],[852.1085815429688 340.3815002441406 872.1561279296875 366.4884338378906],2.7028404934363315
845,0,0,0.11558079719543457,[438. 234. 603. 456.],[418.6513977050781 216.5675811767578 596.341552734375 455.5559387207031],26.88474934242208
846,0,0,0.10759186744689941,[402. 146. 512. 286.],[388.3235168457031 138.9651641845703 510.9766540527344 278.7023620605469],17.053969122844954
847,0,0,0.20102596282958984,[888. 100. 940. 162.],[878.4755249023438 87.17485046386719 933.4404907226562 156.7925567626953],18.037314476921193
848,0,2,0.12316298484802246,[172. 235. 750. 925.],[173.89068603515625 272.9178466796875 683.733154296875 911.3603515625],77.5801046625241
849,0,0,0.10896492004394531,[295. 328. 560. 644.],[304.916259765625 354.3680114746094 548.4105224609375 644.673828125],30.469234825229204
850,0,0,0.08559632301330566,[352. 134. 704. 592.],[359.0995788574219 156.9206085205078 719.9038696289062 651.2374267578125],65.86170444927443
851,0,0,0.11648678779602051,[282. 120. 660. 550.],[308.8529968261719 188.8843994140625 627.565185546875 589.0415649414062],89.67945641486226
852,0,0,0.09975171089172363,[228. 160. 358. 288.],[232.6339569091797 169.9829864501953 341.4288635253906 291.5815124511719],20.2129505663806
853,0,0,0.10400629043579102,[699. 216. 736. 262.],[701.009521484375 217.27490234375 735.5597534179688 260.288330078125],2.9643183966479905
854,0,0,0.0989999771118164,[190.  75. 877. 979.],[225.53759765625 31.25476837158203 899.2674560546875 944.3248901367188],69.81954583481269
857,0,1,0.08729267120361328,[269.  71. 307. 126.],[268.6806640625 74.60802459716797 306.7754821777344 125.50972747802734],3.6620475601860245
858,0,2,0.11915183067321777,[ 204.  318.  880. 1144.],[213.1852569580078 453.02581787109375 820.3584594726562 1206.7236328125],160.64777591617795
859,0,0,0.1403818130493164,[210. 418. 570. 869.],[218.57711791992188 411.6300048828125 553.7428588867188 848.3544921875],28.366801363889717
860,0,0,0.10158634185791016,[379. 181. 533. 362.],[380.7391357421875 167.2702178955078 538.4229125976562 367.5054626464844],15.850855174413827
